id_arbol,direccion,tipo_vereda,lado_vereda,especie,tipo_tendido,distancia_entre_ar,distancia_al_muro,activo,lng,lat
5724,Escuadrón 48 de Gendarmería,Grande,Par,Pata de Buey,Subterraneo,5.0,4.0,True,-58.8206365284549,-27.4722676270409
5725,Escuadrón 48 de Gendarmería,Grande,Par,Fresno,Subterraneo,3.0,4.0,True,-58.8206285595329,-27.47215753995
5726,Escuadrón 48 de Gendarmería,Grande,Par,Fresno,Subterraneo,4.0,4.0,True,-58.8217521235909,-27.472081074841
5727,Escuadrón 48 de Gendarmería,Grande,Par,Fresno,Subterraneo,5.0,4.0,True,-58.8206327519189,-27.4723391120619
5729,Don bosco 1281,Grande,Impar,Lluvia de oro,Preensamblado,10.0,3.0,True,-58.8495784195799,-27.4705923340249
5730,Perugorria 1181,Grande,Impar,Ficus auriculata,Preensamblado,20.0,2.0,True,-58.8377316993639,-27.4840777724419
5732,Rio iguazu 1245,Grande,Impar,Palmera,Media Tensión (Con Protección),3.0,2.0,True,-58.7757477679719,-27.4824379512029
5733,Rio yguazu 1245,Chica,Impar,Palmera,Preensamblado,5.0,4.0,True,-58.775751654931,-27.48253248852
5734,Jesus maria ssq colectora ruta 12,Chica,Par,Sin identificar,Preensamblado,2.0,1.0,True,-58.7543785565939,-27.453002746338
5736,Chub de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,2.0,True,-58.748505405331,-27.4371953273379
5737,Asociacion correntina de Hockey,Grande,Impar,Jacarandá,Ninguno,4.0,3.0,True,-58.748519840835,-27.4371950296329
5738,Asociacion correntina hockey,Grande,Impar,Jacarandá,Ninguno,5.0,3.0,True,-58.748534225804,-27.43719933042
5739,Club de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,2.0,True,-58.7485257590969,-27.4371903169729
5740,Asociacion correntina de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,3.0,True,-58.748550634712,-27.437200024789
5741,Club de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,2.0,True,-58.7485717816149,-27.437201594726
5742,Asociacion correntina de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,3.0,True,-58.7485935018479,-27.437197096234
5743,Asociacion correntina de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,3.0,True,-58.7486236144379,-27.437195849853
5744,Club de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,2.0,True,-58.7493441103859,-27.437024545456
5745,Asociacion correntina dw hockey,Grande,Impar,Jacarandá,Ninguno,4.0,3.0,True,-58.748675222304,-27.437193814244
5746,Club de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,2.0,True,-58.7493212851359,-27.437029412108
5747,Asociacion correntina de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,3.0,True,-58.7487777344479,-27.4371907327319
5748,Predio de hockey,Grande,Impar,Jacarandá,Ninguno,4.0,2.0,True,-58.7492998671189,-27.4370321121549
5749,Asociacion correntina de hockey,Grande,Par,Guayaba,Subterraneo,4.0,3.0,True,-58.749513360944,-27.4387515256919
5750,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.749494476481,-27.4387544392999
5751,Asociacion correntina de hockey,Grande,Par,Acacia,Subterraneo,5.0,3.0,True,-58.749344360262,-27.4387528542129
5752,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.74948764767,-27.438757650121
5753,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.749323258041,-27.4387542385129
5754,Asociacion correntina de hockey,Grande,Par,Acacia,Subterraneo,5.0,3.0,True,-58.7492064259119,-27.438766729084
5755,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.749298422477,-27.438757483953
5756,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.749184444892,-27.4387685167669
5757,Asociacion correntina hockey,Grande,Par,Acacia,Subterraneo,5.0,3.0,True,-58.7490631773399,-27.4387670779049
5758,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.7491422877349,-27.438771913962
5759,Asociacion correntina de hockey,Grande,Par,Acacia,Subterraneo,5.0,3.0,True,-58.7489804887559,-27.438763170278
5760,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.74900817548,-27.438770617384
5761,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.7489552885779,-27.4387564591689
5762,Club de hockey,Grande,Par,Acacia,Ninguno,4.0,2.0,True,-58.7489277354479,-27.438755347295
5763,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.7489039695429,-27.438759410686
5764,Club de,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.7488755107269,-27.438764059901
5765,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.748804672789,-27.4387596120119
5766,Aaociacion correntina de jockey,Grande,Impar,Pata de Buey,Subterraneo,5.0,3.0,True,-58.7488867733709,-27.4387297053939
5767,Asociacion correntina de jockey,Grande,Impar,Pata de Buey,Subterraneo,5.0,3.0,True,-58.7487840893929,-27.438630332049
5768,Club de hockey,Grande,Par,Sin identificar,Ninguno,4.0,2.0,True,-58.748783742128,-27.4386645339419
5769,Uruguay 664,Chica,Par,Ficus,Preensamblado,10.0,2.0,True,-58.825091427907,-27.466122618065
5770,Catamarca 572,Chica,Par,Lluvia de oro,Preensamblado,20.0,2.0,True,-58.83278874666,-27.464448297356
5772,Santa fe 625,Chica,Impar,Pata de Buey,Preensamblado,5.0,2.0,True,-58.829972971102,-27.465277429816
5773,27 viv. Casa 79,Grande,Par,Fresno,Subterraneo,4.0,2.0,True,-58.8322708465169,-27.505460824764
5774,477727,Chica,Impar,Ficus,Preensamblado,10.0,2.0,True,-58.84369468113,-27.476257099603
5775,Pago largo 980,Mediana,Par,Chivato,Preensamblado,3.0,2.0,True,-58.8481309966719,-27.4676977143649
5776,Catamarca 439,Chica,Impar,Tulipanero,Preensamblado,4.0,1.0,True,-58.8323596876569,-27.462994549569
5777,Gral. Paz 1399,Mediana,Impar,Sin identificar,Preensamblado,10.0,1.0,True,-58.8344771728859,-27.4784384762239
5778,Ricardo gutierrez 3351,Chica,Impar,Fresno,Media Tensión (Sin Protección),2.0,2.0,True,-58.83487513619,-27.495408325999
5779,Plaza evita,Plaza,Par,Ceibo,Subterraneo,5.0,9.0,True,-58.830080921184,-27.4781509811089
5780,Plaza evita,Chica,Par,Ceibo,Subterraneo,5.0,9.0,True,-58.830037875713,-27.4780442387999
5783,Curuzu cuatiá,Chica,Par,Acacia,Media Tensión (Con Protección),5.0,3.0,True,-58.8210558367649,-27.493020495121
5784,Curuzu cuatiá y mburucuya,Chica,Par,Tulipanero,Media Tensión (Con Protección),5.0,3.0,True,-58.821056580724,-27.4930681977409
5790,Av. Patagonia 2800,Chica,Par,Sin identificar,Preensamblado,5.0,2.0,True,-58.8233118129889,-27.4927267623589
5791,Av patqgonia 2800,Chica,Par,Acacia,Alta tensión (Con Protección),4.0,3.0,True,-58.823898357273,-27.492755888036
5793,Av patagonia 2800,Chica,Par,Acacia,Alta tensión (Con Protección),4.0,3.0,True,-58.823077181216,-27.492755398633
5795,Av. Patagonia 2800,Chica,Par,Sin identificar,Preensamblado,4.0,2.0,True,-58.8234209040339,-27.492719184232
5797,Av. Patagonia 2800,Chica,Par,Sin identificar,Subterraneo,4.0,2.0,True,-58.8232535386209,-27.4927132112059
5799,Av patagonia 2800,Chica,Par,Sin identificar,Alta tensión (Con Protección),4.0,2.0,True,-58.8231759522099,-27.492698864811
5800,Av patagonia 2800,Chica,Par,Acacia,Alta tensión (Con Protección),4.0,3.0,True,-58.823173172742,-27.492708367582
5804,Av. Patagonia 2800,Chica,Par,Sin identificar,Preensamblado,4.0,2.0,True,-58.823117911125,-27.4926913007039
5806,Av patagonia 2800,Chica,Par,Acacia,Alta tensión (Con Protección),4.0,3.0,True,-58.8230385645,-27.4926880840009
5807,Av. Patagonia 2800,Plazoleta,Impar,Pata de Buey (Nativa),Ninguno,5.0,2.0,True,-58.8230727711369,-27.492500450678
5808,Av. Patagonia 2800,Plazoleta,Impar,Pata de Buey (Nativa),Ninguno,4.0,2.0,True,-58.823122654117,-27.492500899441
5809,Av. Patagonia 2800,Plazoleta,Impar,Pata de Buey (Nativa),Ninguno,5.0,2.0,True,-58.823170262065,-27.4925138581579
5810,Av patagonia esq el maestro,Chica,Par,Pata de Buey,Ninguno,5.0,3.0,True,-58.826540710586,-27.492334399747
5811,Av el maestro y av patagonia 2700,Chica,Par,Pata de Buey,Media Tensión (Con Protección),6.0,3.0,True,-58.8264174725159,-27.4923975372729
5812,Av patagonia esq. El maestro,Grande,Par,Pata de Buey,Ninguno,4.0,6.0,True,-58.826498496578,-27.492301344589
5813,Grecia 2900,Chica,Par,Mango,Preensamblado,20.0,0.0,True,-58.8119848846169,-27.4655220752859
5814,Rueda 1935,Chica,Impar,Mora,Preensamblado,10.0,3.0,True,-58.8119848846169,-27.4655220752859
5818,Eeconquista 1453,Mediana,Impar,Mango,Preensamblado,10.0,2.0,True,-58.8128472347519,-27.47657483332
5819,Av. Patagonia esq. Av. La paz,Mediana,Par,Mango,Preensamblado,10.0,2.0,True,-58.8265925350119,-27.4920434122599
5820,Unquillo 2294,Chica,Par,Ficus,Preensamblado,5.0,2.0,True,-58.824055297096,-27.4972499072959
5781,Curuzu cuatia 1539,Chica,Impar,Falso paraiso,Alta tensión (Con Protección),7.0,2.0,True,-58.820745862925,-27.4920487490649
5782,Curuzu cuatia 1549,Chica,Impar,Falso paraiso,Preensamblado,8.0,2.0,True,-58.820824315722,-27.492348310907
5788,Curuzu cuatia 1678,Chica,Impar,Falso paraiso,Preensamblado,4.0,2.0,True,-58.821214070839,-27.493834507024
5789,Santa lucia esq.,Chica,Par,Falso paraiso,Media Tensión (Con Protección),5.0,2.0,True,-58.8216974699689,-27.4918565187409
5821,Chubut 1622,Chica,Par,Falso paraiso,Preensamblado,7.0,2.0,True,-58.832430135959,-27.4890601449159
5823,Rio negro 870,Cordón cuneta,Par,Falso paraiso,Ninguno,7.0,2.0,True,-58.842067055755,-27.486961951967
5826,Rio negro 905,Chica,Impar,Falso paraiso,Preensamblado,5.0,3.0,True,-58.842224352327,-27.486862047172
5785,Curuzu cuatia 1600,Chica,Par,Tecoma Lapachillo,Preensamblado,4.0,2.0,True,-58.8210588178709,-27.4930924455509
5786,Curuzu cuatiá y mburuciyá,Chica,Par,Tecoma Lapachillo,Media Tensión (Con Protección),4.0,3.0,True,-58.8210798502179,-27.493174725235
5787,Curuzu cuatia 1675,Chica,Impar,Tecoma Lapachillo,Preensamblado,2.0,2.0,True,-58.8210626330929,-27.493118251676
5822,Rio negro 920,Chica,Par,Tecoma Lapachillo,Media Tensión (Con Protección),7.0,3.0,True,-58.8419623281919,-27.4868971729389
5824,Rio negro 930,Chica,Par,Tecoma Lapachillo,Media Tensión (Con Protección),5.0,3.0,True,-58.8420082221749,-27.486892708793
5816,Lamadrid 1661,Mediana,Impar,Ficus auriculata,Preensamblado,10.0,2.0,True,-58.83126316036,-27.4823288383189
5771,Felipe cabral 2498,Mediana,Par,Falso mirto,Preensamblado,3.0,1.0,True,-58.8182709384349,-27.465593809575
5828,Rio negro 913,Mediana,Impar,Pata de Buey,Preensamblado,7.0,3.0,True,-58.842085347332,-27.486872078385
5830,Rio negro 986,Chica,Par,Pata de Buey,Media Tensión (Con Protección),4.0,3.0,True,-58.841720045739,-27.4869913748339
5831,Rio negro 989,Chica,Impar,Pata de Buey,Preensamblado,4.0,3.0,True,-58.841740547907,-27.48693000503
5837,Rio negro 999,Chica,Impar,Pata de Buey,Preensamblado,5.0,2.0,True,-58.841047361892,-27.48707433946
5838,Neuquen 2540,Chica,Par,Pata de Buey,Preensamblado,5.0,3.0,True,-58.8413221159769,-27.4863322385139
5840,Neuquen 942,Chica,Par,Pata de Buey,Preensamblado,5.0,3.0,True,-58.841845216317,-27.4863745870179
5841,Neuquen 942,Chica,Par,Paraíso,Preensamblado,5.0,3.0,True,-58.841775517225,-27.4863633477889
5843,Neuquen 936,Chica,Par,Pata de Buey,Preensamblado,5.0,3.0,True,-58.8419957415019,-27.4863567241629
5844,Neuquen 960,Chica,Par,Pata de Buey,Preensamblado,4.0,2.0,True,-58.84147092891,-27.486366240761
5859,Jose ramon vidal y santa cruz,Chica,Par,Pata de Buey,Media Tensión (Con Protección),7.0,3.0,True,-58.8403728315039,-27.4883900828229
5860,Grecia y San Nicolas,Chica,Impar,Sin identificar,Preensamblado,5.0,2.0,True,-58.811975632283,-27.465442802609
5862,Carlos pellegrini 1485,Mediana,Impar,Paraíso,Preensamblado,6.0,3.0,True,-58.8316653275859,-27.465721448928
5863,Buenos aires 766,Chica,Par,Tipa,Preensamblado,20.0,1.0,True,-58.840510865912,-27.4654332944909
5864,Tucuman 1084,Grande,Par,Tulipanero,Preensamblado,10.0,2.0,True,-58.841809415264,-27.469008425706
5865,Misiones  478520,Chica,Impar,Ficus,Preensamblado,2.0,3.0,True,-58.8457787060579,-27.471230115562
5866,Madariaga 1119,Chica,Impar,Paraíso,Preensamblado,5.0,1.0,True,-58.838608163994,-27.482692762217
5867,Av. Gutnisky 2905,Chica,Impar,Tipa,Preensamblado,10.0,2.0,True,-58.851616054806,-27.4889699582649
5868,Cruz de los milagros esq. Mocoreta,Grande,Par,Tulipanero,Media Tensión (Con Protección),5.0,1.0,True,-58.8046888145319,-27.5120309285759
5869,Cristo obrero wsq. Rafael obligado,Mediana,Par,Ibirá Pitá,Preensamblado,5.0,1.0,True,-58.7980173514099,-27.467562842898
5870,Neuquen 1053,Chica,Impar,Acacia,Media Tensión (Con Protección),3.0,2.0,True,-58.840805907006,-27.486421820217
5871,Neuquen 1053,Chica,Impar,Paraíso,Media Tensión (Con Protección),3.0,2.0,True,-58.8408401326059,-27.486421233645
5872,Neuquen 1023,Chica,Impar,Paraíso,Media Tensión (Con Protección),5.0,2.0,True,-58.840749993822,-27.486439923572
5876,Neuquen 1023,Chica,Impar,Paraíso,Media Tensión (Con Protección),3.0,2.0,True,-58.8408214376309,-27.486420354431
5877,Neuquen 1021,Chica,Impar,Paraíso,Media Tensión (Con Protección),3.0,2.0,True,-58.840970650658,-27.486391717904
5879,Pitagora y las piedras,Plazoleta,Par,Pata de Buey,Ninguno,7.0,3.0,True,-58.8036474360069,-27.4933953066999
5880,Neuquen 1021,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),3.0,2.0,True,-58.8430828759819,-27.486092788644
5881,Las piedras y pitagoras,Plazoleta,Par,Pata de Buey,Preensamblado,6.0,3.0,True,-58.803531732086,-27.49324380618
5882,Lisandro segovia 2543,Chica,Impar,Paraíso,Preensamblado,5.0,3.0,True,-58.8366880055459,-27.487495445852
5832,Rio negro 930,Chica,Par,Falso paraiso,Ninguno,4.0,2.0,True,-58.842009054629,-27.486956700202
5839,Neuquen y heroes civil,Chica,Impar,Falso paraiso,Preensamblado,4.0,2.0,True,-58.8413320328839,-27.48634613855
5842,Neuquen 960,Chica,Par,Falso paraiso,Preensamblado,3.0,2.0,True,-58.841422688273,-27.486364625006
5846,Neuquen 850,Chica,Par,Falso paraiso,Preensamblado,3.0,2.0,True,-58.842470161647,-27.4862703896979
5847,Heroes civiles 2525,Chica,Impar,Falso paraiso,Preensamblado,4.0,3.0,True,-58.841076640074,-27.4861104616419
5829,Rio negro 886,Chica,Par,Tecoma Lapachillo,Media Tensión (Con Protección),4.0,3.0,True,-58.8417674835569,-27.486980534415
5835,Rio negro 975,Chica,Impar,Tecoma Lapachillo,Preensamblado,5.0,3.0,True,-58.8418766116789,-27.4869121414429
5845,Neuquen 850,Chica,Par,Tecoma Lapachillo,Preensamblado,5.0,3.0,True,-58.84250123553,-27.4862489780609
5854,Jose Ramon Vidal 2602,Chica,Par,Tecoma Lapachillo,Media Tensión (Con Protección),7.0,3.0,True,-58.840166048159,-27.4866481297659
5858,Jr. Vidal y chubut,Chica,Par,Tecoma Lapachillo,Preensamblado,3.0,3.0,True,-58.840287052846,-27.4877899785489
5873,Neuquen 1023,Chica,Impar,Tecoma Lapachillo,Media Tensión (Con Protección),5.0,2.0,True,-58.840779224339,-27.486432810825
5861,Felipe cabral 2110,Mediana,Par,Ficus auriculata,Preensamblado,20.0,1.0,True,-58.823131750587,-27.4655826530799
5886,Tierra del fuego 1404,Chica,Par,Pata de Buey,Preensamblado,401329.0,2.0,True,-58.8349699663029,-27.4894766834839
5891,Chubut 850,Chica,Par,Pata de Buey,Preensamblado,7.0,2.0,True,-58.8429330100129,-27.487557761887
5892,Chubut 830,Chica,Par,Pata de Buey,Preensamblado,4.0,2.0,True,-58.8429330100129,-27.487557761887
5894,Chubut 830,Chica,Par,Pata de Buey,Preensamblado,4.0,2.0,True,-58.8432263978929,-27.487522609483
5895,Chubut 835,Chica,Impar,Pata de Buey,Preensamblado,10.0,2.0,True,-58.842902479022,-27.4874850625529
5899,Peatonal 151 viv. Sc. 7 mz. 67. Cs 12,Grande,Par,Pata de Buey,Ninguno,5.0,3.0,True,-58.7869359123249,-27.491958827306
5900,Peatonal 151 viv. Sc. 7 mz. 67. Cs 12,Grande,Par,Pata de Buey,Ninguno,4.0,3.0,True,-58.7869315145539,-27.4919255101989
5902,Pedro araoz 1102,Chica,Par,Fresno,Preensamblado,2.0,1.0,True,-58.7915195514899,-27.476988847943
5903,Ex via y general Urquiza y goya,Chica,Par,Fresno,Media Tensión (Con Protección),10.0,5.0,True,-58.819404458232,-27.489624713482
5904,Perito moreno esq. Pje. 164,Chica,Par,Fresno,Media Tensión (Con Protección),2.0,1.0,True,-58.787623382633,-27.49489790475
5905,Estado de Israel 2615,Chica,Impar,Acacia,Alta tensión (Con Protección),3.0,2.0,True,-58.818492213942,-27.4727125765689
5906,Francisco romero 3300,Mediana,Impar,Palmera,Media Tensión (Con Protección),5.0,2.0,True,-58.781633398075,-27.5054649914259
5907,Rio Negro 911,Mediana,Impar,Mango,Alta tensión (Con Protección),4.0,2.0,True,-58.8420486240859,-27.4868807343839
5908,Jose Manuel Estrada 2900,Grande,Par,Chivato,Media Tensión (Con Protección),4.0,3.0,True,-58.8309297713529,-27.492125960159
5909,Los charuas 3300,Chica,Impar,Palmera,Alta tensión (Con Protección),2.0,2.0,True,-58.8086992793539,-27.505976237653
5913,Pasaje trebol casa19,Chica,Par,Pata de Buey,Preensamblado,5.0,2.0,True,-58.784689666724,-27.487129340873
5916,Thames casa 6,Chica,Par,Pata de Buey,Media Tensión (Con Protección),3.0,2.0,True,-58.796049052176,-27.497968955337
5918,General paz 3330,Chica,Par,Pata de Buey,Media Tensión (Con Protección),4.0,2.0,True,-58.810809223676,-27.4816400380059
5920,Reconquista N°1044,Mediana,Par,Pata de Buey,Subterraneo,6.0,4.0,True,-58.811592709366,-27.471954876692
5926,Reconquista 2083,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),7.0,3.0,True,-58.814225833229,-27.484054071919
5930,Madariaga 3296,Chica,Par,Pata de Buey,Preensamblado,3.0,5.0,True,-58.812075954061,-27.486098056351
5934,Las heras 3073,Chica,Impar,Pata de Buey,Preensamblado,4.0,2.0,True,-58.814425011633,-27.4831242605589
5940,Pje ayohuma 2110,Chica,Par,Pata de Buey,Media Tensión (Con Protección),4.0,2.0,True,-58.823113601749,-27.483380823312
5942,Pje ayohuma 2159,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),7.0,2.0,True,-58.822556556182,-27.48397470719
5887,Tierra del fuego 1404,Chica,Par,Falso paraiso,Preensamblado,2.0,4.0,True,-58.8349042932719,-27.489481519513
5890,Chubut 861,Chica,Impar,Falso paraiso,Preensamblado,5.0,2.0,True,-58.842538627973,-27.487534852498
5893,Chubut 830,Chica,Par,Falso paraiso,Preensamblado,4.0,2.0,True,-58.843170871832,-27.487532274538
5896,Heroes coviles 2453,Chica,Impar,Falso paraiso,Preensamblado,4.0,2.0,True,-58.840787807162,-27.4855711344279
5897,Heroes civiles 2453,Chica,Impar,Falso paraiso,Preensamblado,3.0,2.0,True,-58.8407849747,-27.4855920747939
5898,Heroes civiles2453,Chica,Impar,Falso paraiso,Preensamblado,3.0,2.0,True,-58.840782764609,-27.485541950158
5911,Pedernera N°802,Grande,Par,Falso paraiso,Alta tensión (Con Protección),10.0,5.0,True,-58.793160833248,-27.4692527794809
5917,Ecuador  Y Las Piedras,Grande,Par,Falso paraiso,Media Tensión (Con Protección),8.0,4.0,True,-58.7996783750369,-27.4758474671279
5919,General paz 3330,Chica,Par,Falso paraiso,Media Tensión (Con Protección),4.0,2.0,True,-58.810730508492,-27.4816725332099
5923,Reconquista 1907,Chica,Impar,Falso paraiso,Alta tensión (Con Protección),4.0,2.0,True,-58.8139397721719,-27.4822751978239
5927,Reconquista 2083,Chica,Impar,Falso paraiso,Alta tensión (Con Protección),4.0,2.0,True,-58.814225833229,-27.484054071919
5928,Reconquista 2083,Chica,Impar,Falso paraiso,Alta tensión (Con Protección),4.0,2.0,True,-58.814225833229,-27.484054071919
5929,Av. Chacabuco N°1501,Mediana,Par,Falso paraiso,Alta tensión (Con Protección),8.0,5.0,True,-58.814137468798,-27.4768639065579
5931,Madariaga 3296,Chica,Par,Falso paraiso,Preensamblado,4.0,3.0,True,-58.812075954061,-27.486098056351
5889,Tierra del fuego 1404,Chica,Par,Tecoma Lapachillo,Preensamblado,2.0,4.0,True,-58.8340320017349,-27.489593504822
5912,Pasaje trebol casa 19,Chica,Par,Tecoma Lapachillo,Preensamblado,5.0,2.0,True,-58.784628361625,-27.4871460488819
5933,Las heraa 3073,Chica,Impar,Tecoma Lapachillo,Preensamblado,4.0,2.0,True,-58.814356632234,-27.483131449249
5944,Chaco 1079,Mediana,Impar,Palmera,Media Tensión (Con Protección),5.0,3.0,True,-58.846829497857,-27.468547193369
5945,Pio XII esq ex via,Plazoleta,Impar,Chivato,Ninguno,3.0,6.0,True,-58.836384076854,-27.4765711973089
5946,Ex via esq. Pio XII,Plazoleta,Impar,Ibirá Pitá,Media Tensión (Con Protección),3.0,7.0,True,-58.835926209817,-27.4765934897
5947,Jose Manuel estrada 3500,Grande,Par,Sauce,Ninguno,3.0,3.0,True,-58.8311559765629,-27.491957391574
5948,Agustin Donado,Mediana,Impar,Fresno,Media Tensión (Con Protección),3.0,2.0,True,-58.8188663411729,-27.4894065472179
5950,Niza 4855,Chica,Impar,Pino,Media Tensión (Con Protección),2.0,1.0,True,-58.7948277313269,-27.491275771624
5951,Hawai.. peatonal 14 frente a la plaza  Hipolito Irigoyen,Grande,Par,Mango,Media Tensión (Con Protección),4.0,2.0,True,-58.8188663411729,-27.4894065472179
5952,Av. Chacabuco 1921,Grande,Impar,Paraíso,Preensamblado,10.0,3.0,True,-58.8152870492809,-27.4822441875239
5953,Magallanes 1506,Mediana,Par,Mora,Media Tensión (Con Protección),5.0,2.0,True,-58.834557894912,-27.4934325623639
5955,Cura Brochero 4089,Chica,Impar,Chivato,Media Tensión (Sin Protección),3.0,3.0,True,-58.828926425643,-27.503623025724
5956,Pirobano y las Heras,Chica,Impar,Pino,Media Tensión (Con Protección),10.0,3.0,True,-58.8059048745589,-27.4843588192939
5957,Laferrere 5050,Chica,Par,Fresno,Preensamblado,3.0,1.0,True,-58.788313826506,-27.4708521679329
5958,Plaza enfrente escuela n°293,Plaza,Impar,Acacia,Ninguno,5.0,3.0,True,-58.8075907185769,-27.465282194145
5959,Plaza juan pujol,Plaza,Impar,Pata de Buey,Media Tensión (Con Protección),5.0,4.0,True,-58.807495935695,-27.465346603528
5960,Plaza juan pujol,Plaza,Impar,Pata de Buey,Media Tensión (Con Protección),6.0,3.0,True,-58.8076170049479,-27.4656143599819
5964,Plaza juan pujol,Plaza,Par,Acacia,Subterraneo,5.0,3.0,True,-58.8079244870409,-27.4655217025479
5965,Plaza juan pujol,Plaza,Par,Pata de Buey,Subterraneo,5.0,3.0,True,-58.8077625951979,-27.465467723065
5966,Plaza juan pujol,Plaza,Par,Pachira aquatica,Media Tensión (Con Protección),5.0,3.0,True,-58.8079064290269,-27.4654424153949
5967,Plaza juan pujol,Plaza,Par,Pachira aquatica,Media Tensión (Con Protección),5.0,3.0,True,-58.807867544307,-27.4653584456089
5968,Plaza juan pujol,Plaza,Par,Pachira aquatica,Media Tensión (Con Protección),5.0,3.0,True,-58.807885454256,-27.465393653835
5969,Plaza juan pujol,Plaza,Par,Pachira aquatica,Media Tensión (Con Protección),5.0,3.0,True,-58.80782276402,-27.4652942366709
5970,Plaza juan pujol,Plaza,Par,Pachira aquatica,Media Tensión (Con Protección),5.0,3.0,True,-58.807817672466,-27.465274508457
5971,Plaza juan pujol,Plaza,Par,Pachira aquatica,Media Tensión (Con Protección),5.0,3.0,True,-58.8077918533999,-27.465243460341
5972,Plaza juan pujol,Plaza,Impar,Acacia,Subterraneo,5.0,3.0,True,-58.807707243987,-27.465346777682
5973,Plaza juan pujol,Plaza,Par,Pata de Buey,Subterraneo,5.0,3.0,True,-58.80774338863,-27.4654032627179
5974,Jardin los horneritos,Chica,Par,Acacia,Ninguno,5.0,3.0,True,-58.8080461586789,-27.465074585455
5975,Jardin los horneritos,Chica,Par,Pachira aquatica,Ninguno,5.0,3.0,True,-58.808010538052,-27.4650982228579
5978,Av Laprida y Av Libertad,Chica,Impar,Pata de Buey,Preensamblado,7.0,20.0,True,-58.786952684265,-27.466134818598
5980,Jardin los horneritos,Chica,Par,Pata de Buey,Ninguno,5.0,3.0,True,-58.808209716365,-27.465010326148
5982,Av Laprida y Av Libertad,Parterre Central,Impar,Pata de Buey,Ninguno,7.0,20.0,True,-58.786966038951,-27.4661966181889
5984,Av Laprida 740,Parterre Central,Impar,Pata de Buey,Ninguno,7.0,20.0,True,-58.7869715761239,-27.4662641960449
5986,Av Laprida,Parterre Central,Impar,Pata de Buey,Preensamblado,7.0,20.0,True,-58.7870413272559,-27.4667481588309
5988,Av Laprida 716,Parterre Central,Impar,Pata de Buey,Ninguno,7.0,20.0,True,-58.7871083950889,-27.4672463527039
5991,Brasil 535,Chica,Impar,Pata de Buey,Media Tensión (Con Protección),7.0,3.0,True,-58.8233282169709,-27.46470673637
5992,Brasil 568,Chica,Par,Acacia,Media Tensión (Con Protección),4.0,3.0,True,-58.823408795823,-27.464851870231
5993,Brasil  578,Chica,Par,Acacia,Media Tensión (Con Protección),6.0,2.0,True,-58.8234137802899,-27.4649122230479
5994,Brasil  578,Chica,Par,Acacia,Media Tensión (Con Protección),5.0,3.0,True,-58.823413511462,-27.46496218451
5995,Quintana esq. Buenos aires,Plaza,Impar,Tipa,Subterraneo,2.0,10.0,True,-58.8399238890999,-27.4627844849249
5996,Quintana esq. Salta,Plaza,Impar,Tipa,Subterraneo,3.0,10.0,True,-58.839255150503,-27.462879244509
5997,Salta esq. Quintana,Chica,Impar,Tipa,Subterraneo,3.0,10.0,True,-58.839099257226,-27.462928985594
5998,Av. Independecia 5104,Chica,Par,Falso paraiso,Media Tensión (Con Protección),5.0,2.0,True,-58.789691509815,-27.484045143625
5999,Av. Independecia  5104,Chica,Par,Falso paraiso,Media Tensión (Con Protección),5.0,2.0,True,-58.789695225332,-27.4840980896849
5962,Plaza juan pujol,Plaza,Par,Tecoma Lapachillo,Subterraneo,5.0,3.0,True,-58.807736763835,-27.465609692147
5989,Gdor. Ing. Valentin viradoro 2590,Chica,Par,Tecoma Lapachillo,Preensamblado,7.0,3.0,True,-58.817930291357,-27.4680632812419
6005,Salta 882,Chica,Par,Ficus auriculata,Preensamblado,2.0,1.0,True,-58.839243372535,-27.467074783587
6006,Santiago baibiene 1975,Chica,Impar,Palmera,Preensamblado,5.0,3.0,True,-58.825007355369,-27.4629538471319
